Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCF30,OUT027,1862.8362015585917
FDK03,OUT035,3867.806927527414
FDT45,OUT017,739.9259958033945
NCC54,OUT027,3762.584319640042
FDP08,OUT018,2625.9482249531757
FDU44,OUT046,2584.296085864946
DRG39,OUT035,825.1176961754936
FDU32,OUT049,2077.942475280557
FDY27,OUT049,3093.6966058702383
NCP54,OUT013,2181.04789514036
NCZ41,OUT049,1910.2351659231208
DRL49,OUT013,2416.1117023613297
FDI05,OUT018,772.8466179902243
FDY56,OUT045,3460.7894366704604
DRC13,OUT013,2263.895782695319
NCV29,OUT017,2864.681593103538
FDR24,OUT049,1346.2447648841953
FDZ34,OUT018,2809.9489404608903
FDP37,OUT035,1510.4475026567598
FDX08,OUT027,3184.7756383952874
FDS57,OUT045,1950.6926511875972
NCG18,OUT049,1749.221733230952
FDK25,OUT018,2062.7055083046216
FDH53,OUT049,1400.9624409393982
DRI59,OUT018,3447.297287771373
FDA52,OUT046,2461.968228137277
FDT20,OUT010,579.350287703397
FDE36,OUT019,2668.6230717971266
FDI24,OUT017,2542.989944810117
FDB28,OUT018,2853.493455995311
FDV11,OUT017,2570.4505521703322
FDP01,OUT046,2370.5294766475236
FDD34,OUT027,2915.0645535272633
FDJ50,OUT027,1177.032620652546
FDZ44,OUT013,2136.0016970845318
DRO59,OUT035,1143.6991885010611
DRB48,OUT045,703.1730093833539
FDR21,OUT018,2525.016628358597
NCE42,OUT010,3820.819843283294
FDO23,OUT046,1061.9929655841297
NCE30,OUT018,2978.532964238948
FDQ22,OUT035,630.4079843326617
FDY01,OUT045,1261.2709017956004
FDS08,OUT017,2717.0642856693485
FDG28,OUT018,3780.3637340833156
FDQ51,OUT018,784.8983226307828
FDB05,OUT017,3719.7836753542797
FDO56,OUT049,1899.7324468822517
FDE02,OUT018,1591.088422335004
FDN45,OUT017,3068.4356062832667
FDS09,OUT013,853.1985337541373
NCA54,OUT018,2776.583697236041
FDP09,OUT010,3308.16494239428
FDC53,OUT045,1757.4321019115596
NCM55,OUT017,2752.3857218636113
FDL09,OUT018,2149.73672472046
FDA11,OUT019,1573.865382410473
FDA50,OUT045,1287.6126787904577
FDC23,OUT017,2842.0532254227473
FDE22,OUT049,2633.477447532812
FDD23,OUT046,3012.908999472431
NCA29,OUT049,2855.1028382464647
FDK38,OUT046,2386.5567979493208
DRC13,OUT046,2075.046450850681
NCP43,OUT049,2899.438251368585
FDX28,OUT049,1294.2918890853216
FDF08,OUT049,1367.2409034805642
FDZ33,OUT046,2158.8130742916182
FDD10,OUT049,2804.247120638931
FDO58,OUT017,2476.0397698864253
FDI50,OUT017,3637.541675075263
FDO58,OUT045,2596.826731548994
FDX08,OUT013,3157.5996408964675
NCK17,OUT010,642.5736181931534
FDF39,OUT035,4192.922284509845
FDU45,OUT010,1746.341954007512
NCJ18,OUT018,1224.176231899779
DRC27,OUT019,3846.25376876894
DRC25,OUT035,1365.1496483488772
FDU59,OUT035,2312.381772260178
FDU28,OUT035,3124.3213213452145
NCP30,OUT046,742.5876062378593
FDB39,OUT018,823.4715039245893
FDE41,OUT013,1513.8624495546428
DRH11,OUT010,628.0326449166241
FDA58,OUT045,3462.850073239122
FDU50,OUT046,1796.5322924152715
FDM34,OUT013,2116.6060356042653
FDM44,OUT027,1913.7667817629444
FDR39,OUT045,2673.9470461007404
FDM25,OUT045,2707.3189686263613
FDQ49,OUT049,2491.000436100716
DRH25,OUT018,847.775882054797
FDM09,OUT027,2743.5892036514597
FDL44,OUT019,2880.9510923996604
NCR42,OUT018,482.88688052808357
DRL59,OUT046,1000.0563947820738
FDX43,OUT013,2718.680330613137
DRK47,OUT010,3364.3011730952603
FDU48,OUT018,1901.4713167551236
FDY12,OUT045,389.48267673386727
NCN43,OUT018,2018.3567937567896
NCM55,OUT018,2686.379018369251
FDQ21,OUT027,2384.630893571106
FDX13,OUT035,3932.7776050481007
NCK30,OUT027,4143.090307668244
FDG20,OUT049,2421.4318108272564
DRG27,OUT017,326.5458512885634
FDY14,OUT018,3955.0363875125367
FDP59,OUT035,1502.17346160546
FDU60,OUT017,2758.220449611512
NCC18,OUT019,1743.8310756685278
DRJ39,OUT017,3357.059340272637
FDS07,OUT049,1589.6970857626075
FDM08,OUT027,3694.414743812973
FDP51,OUT045,1714.1932272848135
FDU16,OUT035,1178.7192961935689
FDH12,OUT013,1730.1767637184348
DRE48,OUT010,3234.9900788388404
NCL42,OUT027,4094.6245849990155
FDR21,OUT045,2657.590058899703
NCW29,OUT035,2114.570835865037
FDO11,OUT013,4237.650308163709
NCM31,OUT049,2143.725050548841
FDV35,OUT019,1870.7316847975744
FDF58,OUT017,1074.6654482419726
NCE43,OUT049,2442.0064943225334
FDA02,OUT035,2305.1010261628508
DRL37,OUT010,555.8431179497456
FDR24,OUT018,1244.2701317660867
FDW59,OUT049,1464.554982738824
FDS22,OUT049,839.9360708923341
FDW24,OUT017,798.264497761862
FDU24,OUT035,1078.1626261158199
FDA21,OUT027,3211.366422045754
FDH58,OUT027,2121.2428627588415
FDW36,OUT018,1503.4664528117974
FDI45,OUT027,2994.9544200582495
FDU01,OUT018,2989.865114219654
FDF35,OUT027,1471.4560003080624
FDU43,OUT019,3708.898127814369
FDE24,OUT019,1972.3689698253766
FDK50,OUT049,2712.979449068738
FDG31,OUT045,1043.7721644762569
FDC60,OUT045,1159.0479239617089
FDL36,OUT013,1484.9244881409031
FDP21,OUT013,3308.348124946009
FDW16,OUT045,1427.0248823229667
FDX02,OUT017,3390.008989965885
FDQ58,OUT027,2799.1500829489014
FDT51,OUT046,1982.5256927299633
FDD59,OUT049,1214.6521207242367
NCM42,OUT018,1744.349458767636
FDA57,OUT018,545.6800819546479
FDZ48,OUT035,1921.1167064547808
FDE46,OUT045,2502.762973259214
NCZ30,OUT019,2139.8165312890233
FDB56,OUT017,2781.8574988625696
FDA25,OUT027,1785.532447253645
FDD20,OUT013,2380.4964290609933
FDL25,OUT013,1317.9657559552543
NCO18,OUT049,2919.8057913265
FDJ45,OUT017,338.89675429941053
FDR12,OUT035,2718.8499848090614
NCF19,OUT010,753.0097014451057
FDK25,OUT046,2192.733351133349
NCR17,OUT046,1983.6159137208015
FDC52,OUT046,2639.5985301881774
NCA54,OUT017,2802.1951961337036
FDR45,OUT010,3813.3188888755794
NCM19,OUT049,1824.4016333690488
FDF39,OUT027,4488.276059373333
FDX23,OUT049,1677.8262690367555
FDD58,OUT027,1749.69032826482
FDX28,OUT013,1474.3227287973205
NCD31,OUT013,2905.766515301326
FDU57,OUT018,2104.2737164164173
FDI27,OUT046,822.4066584682951
NCM42,OUT046,1893.8713599256553
FDD32,OUT027,1544.7366729199348
FDI34,OUT013,3635.7452316333147
NCM29,OUT049,2223.8106829057397
FDG46,OUT018,1767.7792787468898
DRC01,OUT010,943.7250024377936
FDB15,OUT027,3955.3748653530347
NCA17,OUT027,2602.432729563392
FDF10,OUT046,1883.869106338887
FDR26,OUT027,3058.6714454948014
FDI02,OUT049,1482.3332927245065
NCM54,OUT010,1862.5890168561018
FDF14,OUT013,2700.499075767417
FDJ33,OUT010,1528.248313209002
FDM20,OUT035,3878.1874141254048
FDC03,OUT027,3194.513181661805
NCX05,OUT046,1663.5592348732935
NCM41,OUT027,1735.4280953291163
NCU29,OUT010,2427.6708520451793
FDQ59,OUT017,1222.578240024497
FDH46,OUT010,1589.762274290002
FDH09,OUT013,973.2003314170397
NCD06,OUT045,503.9972796973452
FDC15,OUT035,1792.9817384811176
DRD37,OUT027,1102.758207307521
FDT28,OUT027,2506.9868503495272
FDR28,OUT027,2899.531798008389
FDT38,OUT017,1209.1868948358133
FDV34,OUT027,1583.7774514270568
FDY52,OUT035,1213.6120628812569
FDB34,OUT013,1639.9908823463993
DRL23,OUT018,1678.4817458862744
DRB24,OUT046,2634.8940500655917
FDJ50,OUT046,1061.8619706146164
FDQ49,OUT035,2391.480392656067
FDP20,OUT035,1896.410460726951
FDV19,OUT027,2787.5843079726583
NCR54,OUT045,2862.8224421765044
FDO09,OUT010,3406.729765016167
FDS57,OUT018,1880.2592693216138
FDN10,OUT049,1900.0108295570171
FDV23,OUT049,1758.1420609728484
FDY28,OUT049,2955.492593271625
DRG51,OUT013,2921.848494868027
FDD45,OUT019,994.2969564948726
NCL18,OUT027,2719.3550588663675
NCM29,OUT013,2397.9918860199978
FDF17,OUT027,3334.6795242541557
FDE22,OUT017,2562.2309801072734
FDQ22,OUT017,585.3412535618991
FDS01,OUT013,3165.5301485672317
FDW35,OUT027,1068.9337140200914
FDJ33,OUT046,1858.6397679961156
NCF54,OUT035,2637.2173074769926
FDE09,OUT013,2074.943649547058
NCE06,OUT045,2372.3230954296923
DRH49,OUT049,1377.6792333698831
FDY43,OUT045,2428.7539015948823
NCT05,OUT017,4051.54177417939
FDZ34,OUT045,2912.9279694430516
FDL38,OUT017,1452.3117130891042
FDZ31,OUT017,2598.988661625528
FDR14,OUT035,290.69767752848566
NCN54,OUT049,1357.3948955551496
NCC42,OUT027,2439.861177083483
FDK08,OUT017,1739.4938616342224
FDP59,OUT013,1782.4065796190953
FDV22,OUT035,2594.2513444311553
FDD33,OUT035,3367.8232515569907
DRE60,OUT027,3293.241973246302
FDK52,OUT046,3450.600497400097
FDA02,OUT017,2302.2078163637416
FDM56,OUT049,1635.433903542682
FDE57,OUT035,2262.2629340333224
FDM32,OUT045,1475.587334745942
NCQ30,OUT027,2227.9341040353065
FDQ27,OUT027,2097.59474771619
FDT60,OUT027,2069.7432987164357
FDU43,OUT049,3720.940912447899
NCO55,OUT035,1453.271511806077
FDG02,OUT045,3184.7506999818906
FDJ28,OUT013,3315.405757716944
FDP40,OUT045,1863.9037395468404
FDJ38,OUT045,3044.805403184426
NCC54,OUT017,3461.336947866508
NCZ41,OUT046,1922.506027071926
FDK38,OUT019,2778.2118278039343
FDU52,OUT013,2597.5673299941373
FDC40,OUT046,1173.7566869004877
NCR30,OUT017,952.7663585456212
NCN18,OUT017,1357.724953448138
FDB50,OUT035,728.0375131492219
FDG04,OUT013,3341.3344814490956
FDR26,OUT035,2729.076542106446
NCT17,OUT018,2894.860009311713
FDX35,OUT027,3644.2782843435198
FDS12,OUT046,1517.8771131045069
NCZ29,OUT027,2104.167871575115
FDB38,OUT010,2556.4393819521392
FDP12,OUT013,825.7313429170645
FDP22,OUT046,642.3410053563348
FDS26,OUT018,3757.640098358792
FDR52,OUT046,2950.273535512584
DRJ13,OUT046,2529.9711189604204
FDU48,OUT027,2252.831376254726
FDE29,OUT035,519.4498946293352
NCT29,OUT049,1879.6055157365445
DRK37,OUT018,2922.201449199634
FDK55,OUT046,1514.3169960333253
FDR07,OUT046,1394.8407251300087
FDO21,OUT027,3926.9882493840996
FDK46,OUT049,4124.216611331005
FDB12,OUT045,1391.2262795054885
FDT31,OUT027,3354.8579687740166
FDJ33,OUT045,1790.7985942751402
FDC26,OUT027,1605.3030566424422
NCQ02,OUT045,3133.063182890368
FDP08,OUT010,2405.847262344465
FDB11,OUT027,3715.24153127291
FDV55,OUT013,2438.8752012609402
FDW20,OUT049,2011.4176265017413
NCJ18,OUT019,1041.6302949544624
FDC41,OUT018,762.7818829153548
FDE14,OUT027,1902.1576623781984
FDG35,OUT013,3094.6778629758373
FDF45,OUT035,1009.363921883818
FDS19,OUT027,1381.515906165423
FDS58,OUT019,2779.905938549473
FDA26,OUT017,3293.0805885498885
FDM32,OUT049,1502.7284809936973
FDL45,OUT046,2083.8494835714446
FDZ55,OUT049,2685.8813565407036
FDY37,OUT049,2334.052123757905
FDO46,OUT046,3231.0657442210468
FDQ60,OUT046,1705.9308074078472
FDA19,OUT018,1944.0036975292423
FDL15,OUT046,2464.4971080576506
FDM10,OUT018,3080.869933972357
NCL05,OUT017,567.2490006046719
DRK49,OUT010,657.4170756004132
NCE18,OUT027,4290.392313738812
FDG40,OUT049,618.8971574686839
DRI59,OUT045,3528.0837955426177
FDK28,OUT035,3945.857525509142
NCD06,OUT019,393.92933861393976
FDO11,OUT019,4130.165306959218
FDK27,OUT046,2131.439623308823
FDT43,OUT027,1152.573061060597
FDD38,OUT018,1666.5718247912664
FDA16,OUT049,3583.018778113452
FDL14,OUT027,2720.956142623876
NCM17,OUT049,657.3631169858381
FDD20,OUT045,2060.3107163477507
FDA40,OUT045,1588.9504949150032
FDL43,OUT045,1334.1743272174936
FDV15,OUT045,1180.8019492916028
FDE52,OUT046,1572.58417529277
NCL17,OUT010,2044.3924930614994
NCJ31,OUT045,3098.2217294882103
FDR60,OUT045,850.8165510074541
NCA18,OUT035,1767.2001829311193
FDS21,OUT027,1353.9447055092278
FDW09,OUT035,1300.5105660332556
FDL26,OUT035,2581.0543546460503
FDS47,OUT018,912.8007290593632
FDC39,OUT046,2829.164538754918
FDT51,OUT035,1892.7554627350473
FDK40,OUT035,4243.0285078270535
NCG19,OUT045,3194.3250202114177
FDZ07,OUT046,825.2133705773267
FDF08,OUT027,1554.8231381361038
FDO04,OUT013,1153.6579471054756
FDK41,OUT018,843.0340868001185
FDP15,OUT049,3864.330106858357
NCD43,OUT018,1716.0128963645438
NCP18,OUT013,2632.1400750255452
FDZ51,OUT046,1761.5641721062639
DRH13,OUT035,1809.1297970655432
FDF38,OUT045,739.4460444729084
NCI43,OUT045,837.2843112098053
FDM38,OUT027,891.7770564341408
FDS03,OUT013,1112.4910260076504
DRJ47,OUT017,2602.4011272821917
FDT50,OUT010,1016.2040970947601
FDV02,OUT046,2692.713234617855
NCG18,OUT017,1660.9162863885103
FDW52,OUT046,2690.222191391491
FDS40,OUT035,683.7659167732709
FDN31,OUT017,2817.646362913125
FDA37,OUT045,1927.6001347607416
FDA15,OUT046,4146.493936497958
FDL39,OUT046,2818.493215544244
FDJ53,OUT045,1822.1506568125442
FDX22,OUT013,3652.642031733245
NCZ42,OUT045,3917.645121367874
FDD56,OUT027,2744.7011721156305
FDD40,OUT017,3070.494338890021
FDS50,OUT013,3603.1582641339664
NCN14,OUT013,3277.5009583602296
FDT15,OUT013,3106.0358494165703
NCS18,OUT027,1958.606157557566
NCO26,OUT010,1521.3801530862656
FDF58,OUT018,1044.1738635081783
NCB19,OUT013,1410.701979122554
FDH26,OUT017,2165.9901279284713
DRB24,OUT027,2755.536117152933
FDA49,OUT018,1143.7656927725147
FDB32,OUT045,1568.2046848041282
FDI36,OUT017,3233.0500925760243
NCA17,OUT010,2224.692928964494
FDH22,OUT013,1807.1488702661336
NCM26,OUT018,2481.433850135374
FDT15,OUT027,3131.1005219829676
FDB16,OUT018,1312.0140942967118
NCP54,OUT027,2230.6844793105483
FDJ36,OUT013,1440.2055617019723
FDO28,OUT045,1808.8151500428066
FDU09,OUT013,1008.3847476798765
FDF29,OUT017,2066.404911614394
FDY08,OUT013,1873.1617405528414
DRJ59,OUT018,627.4605730036092
FDT23,OUT027,1363.6685314026436
FDU15,OUT018,596.0804415843559
FDT47,OUT013,1877.1925798904922
FDI53,OUT019,3003.9189615954274
FDR59,OUT018,3928.259895144285
FDD53,OUT035,611.0905323694496
FDY51,OUT017,3224.5111049476836
FDT04,OUT049,349.54410564705904
FDU51,OUT049,2550.224064108661
FDG14,OUT035,2361.964565454997
NCU06,OUT045,3469.2884949854742
DRG25,OUT046,3127.9809651830546
DRH49,OUT035,1354.5801293557888
FDN15,OUT035,2267.8656860422343
FDL43,OUT018,1214.4663923501903
NCT18,OUT049,2838.425800275869
NCB31,OUT013,4009.4909331358504
FDK57,OUT035,1711.471780102096
FDY04,OUT019,2668.254203297951
NCP54,OUT046,2021.8656923830713
FDF41,OUT013,3658.727085869228
FDM01,OUT045,1855.127394017003
FDW03,OUT045,1786.338869008101
FDF28,OUT045,1956.272886864368
FDY37,OUT017,2231.622208606106
FDQ03,OUT017,3496.801559582789
FDP51,OUT027,1950.4708273373726
FDJ40,OUT017,1661.1947470191371
FDC32,OUT049,1245.5484405595525
DRI49,OUT027,907.699440076558
NCW54,OUT017,613.9332089099589
FDF09,OUT017,731.0497928521872
FDP45,OUT018,3890.103402015302
DRJ23,OUT018,2832.922477509488
FDS59,OUT017,1682.831660560354
FDY08,OUT046,1710.3427646683485
FDX16,OUT049,2248.7059327391726
FDY16,OUT018,2564.3330679959327
FDK32,OUT035,2567.2677591749234
FDQ22,OUT013,890.2576279627756
NCC31,OUT018,2504.573261438156
FDG58,OUT049,2288.3516893474916
DRF48,OUT013,3192.2719212212833
DRH36,OUT049,1242.8310068877254
NCR30,OUT035,1012.9840989136319
FDB03,OUT019,2999.630338776955
FDZ28,OUT027,2199.0391662687834
FDR35,OUT017,3165.7258665842455
DRD15,OUT027,3838.547653065387
FDJ33,OUT019,1700.6536197775058
FDA56,OUT010,2114.0581665892823
FDP56,OUT046,860.584303802887
NCT30,OUT046,705.1862594168269
FDK15,OUT017,1287.805367473382
FDH44,OUT018,2389.6665788125065
FDV01,OUT013,2426.1662715071907
DRG03,OUT017,2247.827059900923
FDG50,OUT027,1793.0768726977694
FDR16,OUT010,2881.905609875019
FDZ60,OUT046,1394.5890628628767
DRG03,OUT045,2345.5531871201165
FDS56,OUT018,4118.8501928469195
FDU33,OUT045,351.3284561471264
DRD27,OUT035,1605.0037463024892
FDW22,OUT046,3798.285929176891
DRA24,OUT045,2558.159151792577
FDF38,OUT049,761.9136400026073
FDX48,OUT013,2643.577387917223
FDS58,OUT018,2568.0241691441406
FDC32,OUT046,1265.8736397060238
NCQ29,OUT045,3846.049604739015
DRK39,OUT018,1249.614814269633
NCS38,OUT017,1555.309791308966
DRO47,OUT013,1690.018398464861
DRG27,OUT027,647.3488701194256
FDC57,OUT027,3205.2283666761505
FDS55,OUT046,2253.3585557899823
NCJ06,OUT018,1803.4235691639624
FDO01,OUT019,2320.4997978314314
NCM55,OUT045,2809.5787156244987
FDC52,OUT049,2618.351613560324
FDQ15,OUT045,748.534156067788
NCT30,OUT027,841.452385743356
NCR42,OUT027,792.9648742087375
FDD28,OUT035,1115.7944557356095
FDQ34,OUT049,1175.760948885567
FDZ12,OUT027,2225.6995700470834
DRE13,OUT019,1585.9037129559438
NCN07,OUT019,2269.068749020753
FDM28,OUT035,2801.285887559785
FDI10,OUT017,2504.962739223527
FDQ25,OUT013,2990.8416693024774
FDA38,OUT010,3903.81852259118
DRI13,OUT049,3543.44843802954
FDY20,OUT027,1501.4656022508352
NCZ53,OUT035,3031.2622606709665
NCM31,OUT013,2349.833339347191
DRB01,OUT017,2767.450800498169
DRF37,OUT046,3981.1968212096763
NCF42,OUT049,2249.047309041056
FDF16,OUT018,2096.344357777609
FDB41,OUT013,703.768638363912
FDR34,OUT013,3886.975188183089
FDR15,OUT018,2431.2734021727956
NCV42,OUT019,1957.8704181882313
FDW51,OUT035,3120.906680714401
FDU36,OUT017,1504.4900878632652
FDX60,OUT049,1158.2310521060099
FDY03,OUT035,1592.00763239359
FDW55,OUT045,4005.1444662956746
FDT01,OUT010,2207.622583764045
FDG58,OUT013,2467.9670014752774
FDK21,OUT017,4037.0354690389904
NCS41,OUT019,2886.3964817269916
FDS10,OUT045,2868.6751189084353
NCT53,OUT046,2696.4916560553174
FDJ28,OUT018,3013.1189729383877
FDX44,OUT045,1420.4020150537872
FDT20,OUT018,555.7058547444067
FDO44,OUT017,1477.6351791380766
NCX17,OUT049,3372.9284772763385
FDY01,OUT017,1208.6221974811306
FDJ12,OUT027,3557.301059897487
DRK35,OUT018,403.3806117130407
FDD47,OUT019,1962.7982648162651
NCM53,OUT035,1588.440068736094
FDO45,OUT013,1623.6166735156294
NCM42,OUT010,1813.939744680516
FDE04,OUT046,3061.6758775845337
NCI30,OUT027,4066.0284751177387
FDZ19,OUT013,2774.355505630854
FDW57,OUT013,2707.039851051959
FDA25,OUT013,2009.1615742205286
FDT22,OUT046,722.9955787666404
FDP51,OUT013,1897.6426720923955
FDD48,OUT027,2138.3144690898807
FDY39,OUT035,2884.141380126599
FDO48,OUT010,3532.065874147178
FDD23,OUT027,3139.855040412189
DRN35,OUT027,720.9168848332047
FDT01,OUT035,2703.702455311228
FDC20,OUT010,965.4800558539646
DRJ35,OUT035,975.1834007341567
FDB32,OUT046,1607.334020097107
FDL24,OUT046,2902.9785021213684
NCV42,OUT035,1852.2837786750933
FDZ46,OUT046,1718.738199097479
FDC15,OUT013,2028.2721196110251
FDD08,OUT019,771.234203321761
FDY50,OUT049,1695.690979961113
FDD36,OUT013,2193.871149663166
FDG57,OUT027,896.7600489106662
FDL21,OUT018,718.7347321734669
FDN16,OUT027,1770.9624599670824
FDJ09,OUT027,909.0554879614538
FDS01,OUT010,2955.668055669874
FDV33,OUT017,4116.7647475996855
DRE12,OUT017,1666.4539833067174
FDR07,OUT013,1549.4977384255217
FDP48,OUT010,2850.4881041277913
NCB55,OUT035,358.1014038833455
FDQ08,OUT013,1261.9143995047816
FDR34,OUT035,3708.387909659148
FDO33,OUT046,1632.5597929627002
FDP13,OUT045,244.2797438074158
FDX12,OUT049,4032.7428612810254
NCT06,OUT049,2666.166932427841
FDR16,OUT019,3798.9312684940232
FDE36,OUT046,2728.157662337646
FDZ36,OUT049,2896.772602118359
FDV13,OUT045,1449.4769241263675
NCZ17,OUT035,409.33100772731996
FDU56,OUT045,2868.3411995603856
FDM09,OUT035,2486.9232028261213
FDV02,OUT017,2544.6066577671154
FDS34,OUT018,1506.318292248172
FDA11,OUT049,1590.0381947858114
FDP09,OUT017,3271.7419906524483
FDB29,OUT027,2011.3578672759213
FDT19,OUT017,2887.5259949385945
DRH15,OUT017,371.40542415418895
FDY38,OUT046,3404.412179438117
FDF14,OUT027,2709.677789272766
FDN48,OUT010,1242.6722425199987
FDQ12,OUT013,3876.553850616114
NCJ43,OUT045,2840.7044585377917
FDE17,OUT019,2407.8375458217088
FDB05,OUT035,3753.771475040001
FDH10,OUT045,2967.7736911118773
NCR06,OUT017,766.6097888390068
FDU32,OUT018,1932.6540266790216
FDD56,OUT049,2494.577311393652
FDO36,OUT018,2570.7723683738077
FDH16,OUT010,1326.666603259986
FDX10,OUT018,160.53282121436132
FDZ37,OUT017,1470.0869223558038
FDU31,OUT010,3508.1042567588192
DRC49,OUT049,2209.7656816473973
FDL15,OUT045,2368.9238614400347
FDN32,OUT019,3366.341808709236
DRH59,OUT027,1355.0348017663273
NCU29,OUT049,2485.355921176746
FDR37,OUT019,3330.4572140896053
FDS14,OUT018,2386.3698671886705
FDU02,OUT027,3547.4845451481124
FDJ08,OUT035,2718.782687346473
NCZ06,OUT045,3725.207048900862
FDO31,OUT049,1442.6285943693038
FDH31,OUT018,1623.3032509350269
FDS58,OUT017,2578.1282126286933
NCA53,OUT027,1179.954188202406
FDF50,OUT046,3430.2020277098745
NCW42,OUT049,3449.0061345425747
NCQ17,OUT045,2149.2635921712863
FDK51,OUT018,4191.297164685591
NCW41,OUT010,2589.274950390987
NCR29,OUT017,798.3056513659358
FDB08,OUT019,2695.070161906402
FDA40,OUT027,1354.2724855865927
FDL14,OUT018,2474.6378464474947
FDB47,OUT046,3235.148203351553
FDO03,OUT035,3612.623729430521
DRK13,OUT019,2634.585303551048
FDX13,OUT010,3826.9012679727457
FDF52,OUT046,2871.708988858205
FDT11,OUT013,3282.7600363046004
FDB08,OUT013,2973.153890048565
FDQ28,OUT018,2555.3515325400294
FDD29,OUT045,4093.584009160204
NCQ29,OUT027,4078.4927612799474
NCO02,OUT013,1128.410681820027
FDR56,OUT010,2560.9975616056217
NCM54,OUT049,1965.0756864387622
FDP51,OUT035,1631.3832445884364
FDT38,OUT013,1461.8142098338176
FDZ20,OUT018,3912.6318541742003
FDJ53,OUT013,2006.9803004045825
